Followers,Total Videos,Upload Year,Upload Month,Upload Day,Upload Weekday,Engagement Rate,Number of Hashtags,Upload_Afternoon,Upload_Evening,Upload_Midnight,Upload_Morning
5800000,738,2020,11,2,1,0.0017418965517241,5,0,1,0,0
5800000,738,2020,11,2,1,0.0081875862068965,3,0,1,0,0
5800000,738,2020,11,2,1,0.0095927586206896,2,0,0,1,0
5800000,738,2020,11,1,7,0.0008363793103448,3,1,0,0,0
5800000,738,2020,11,1,7,0.0088725862068965,2,1,0,0,0
5800000,738,2020,10,31,6,0.0089939655172413,2,1,0,0,0
5800000,738,2020,10,31,6,0.0102063793103448,2,0,0,1,0
5800000,738,2020,10,30,5,0.000858448275862,4,0,1,0,0
902700,998,2020,11,8,7,0.0008208707211698,0,0,0,1,0
902700,998,2020,11,7,6,0.0036412983272405,0,0,1,0,0
902700,998,2020,11,6,5,0.0036058491193087,0,0,1,0,0
902700,998,2020,11,6,5,0.0103234740223773,0,1,0,0,0
902700,998,2020,11,3,2,0.0265946604630552,0,0,1,0,0
902700,998,2020,11,3,2,0.0055101362578929,0,0,1,0,0
902700,998,2020,11,3,2,0.0176492743990251,0,0,1,0,0
902700,998,2020,11,3,2,0.0056807355710645,0,1,0,0,0
902700,998,2020,11,3,2,0.0030973745430375,0,0,0,1,0
902700,998,2020,11,2,1,0.0140268084634983,0,0,1,0,0
902700,998,2020,11,2,1,0.0133244710313503,0,0,1,0,0
902700,998,2020,11,2,1,0.0247668106790738,0,1,0,0,0
902700,998,2020,11,2,1,0.0148111221889885,0,0,0,1,0
902700,998,2020,10,31,6,0.022390605959898,1,0,1,0,0
902700,998,2020,10,31,6,0.0244023485100254,1,0,1,0,0
902700,998,2020,10,29,4,0.0197828736014179,0,1,0,0,0
902700,998,2020,10,28,3,0.0422609947933975,0,0,1,0,0
902700,998,2020,10,28,3,0.0367298105682951,0,0,1,0,0
902700,998,2020,10,28,3,0.0174498726044089,1,0,1,0,0
902700,998,2020,10,27,2,0.0070300210479672,0,0,1,0,0
902700,998,2020,10,27,2,0.0243414201838927,0,0,1,0,0
902700,998,2020,10,27,2,0.0091780214910823,0,1,0,0,0
902700,998,2020,10,26,1,0.0287105350614822,0,0,1,0,0
902700,998,2020,10,26,1,0.0629755178907721,0,0,1,0,0
902700,998,2020,10,26,1,0.0050216018610834,0,0,1,0,0
1500000,713,2020,11,7,6,0.00491,2,0,1,0,0
1500000,713,2020,11,6,5,0.0039846666666666,1,0,1,0,0
1500000,713,2020,11,5,4,0.006372,0,1,0,0,0
1500000,713,2020,11,2,1,0.0168,1,0,1,0,0
1500000,713,2020,11,2,1,0.0119686666666666,2,0,1,0,0
1500000,713,2020,10,31,6,0.0114506666666666,1,0,1,0,0
1500000,713,2020,10,30,5,0.01435,1,0,1,0,0
1500000,713,2020,10,29,4,0.0029193333333333,0,0,1,0,0
1500000,713,2020,10,29,4,0.0060126666666666,1,1,0,0,0
1500000,713,2020,10,26,1,0.0053213333333333,1,1,0,0,0
1500000,713,2020,10,24,6,0.0068666666666666,2,1,0,0,0
1500000,713,2020,10,23,5,0.005292,0,0,1,0,0
1500000,713,2020,10,21,3,0.007486,0,0,0,1,0
1500000,713,2020,10,20,2,0.0037093333333333,1,0,0,1,0
1500000,713,2020,10,18,7,0.0108886666666666,3,0,1,0,0
1500000,713,2020,10,18,7,0.0084233333333333,0,0,0,1,0
1500000,713,2020,10,15,4,0.0365366666666666,0,0,1,0,0
1500000,713,2020,10,15,4,0.003904,1,0,0,1,0
1500000,713,2020,10,14,3,0.0033146666666666,2,0,1,0,0
1500000,713,2020,10,14,3,0.0098373333333333,1,1,0,0,0
1500000,713,2020,10,12,1,0.0296733333333333,0,0,0,1,0
1500000,713,2020,10,11,7,0.006938,1,1,0,0,0
1500000,713,2020,10,10,6,0.0705986666666666,2,0,0,1,0
1500000,713,2020,10,8,4,0.006344,0,0,1,0,0
1500000,713,2020,10,8,4,0.0079066666666666,0,0,1,0,0
1800000,940,2020,11,7,6,0.0016022222222222,0,0,1,0,0
1800000,940,2020,11,7,6,0.0002788888888888,0,0,1,0,0
1800000,940,2020,11,7,6,0.0001416666666666,0,0,1,0,0
1800000,940,2020,11,7,6,0.00435,1,0,0,1,0
1800000,940,2020,11,5,4,0.00448,0,0,1,0,0
1800000,940,2020,11,5,4,0.0068,0,0,1,0,0
1800000,940,2020,11,5,4,0.0039055555555555,0,0,1,0,0
1800000,940,2020,11,5,4,0.0034472222222222,0,0,0,1,0
1800000,940,2020,11,5,4,0.0052211111111111,0,0,0,1,0
1800000,940,2020,11,3,2,0.0085044444444444,0,0,1,0,0
1800000,940,2020,11,2,1,0.0374161111111111,0,0,1,0,0
1800000,940,2020,11,1,7,0.0045205555555555,0,0,1,0,0
1800000,940,2020,10,31,6,0.0013866666666666,1,0,1,0,0
1800000,940,2020,10,31,6,0.0107855555555555,0,0,1,0,0
1800000,940,2020,10,30,5,0.0102027777777777,0,0,1,0,0
1800000,940,2020,10,29,4,0.0023344444444444,0,0,1,0,0
1800000,940,2020,10,29,4,0.0054066666666666,0,0,1,0,0
1800000,940,2020,10,29,4,0.0039505555555555,0,0,1,0,0
1800000,940,2020,10,28,3,0.0021188888888888,0,0,1,0,0
1800000,940,2020,10,28,3,0.0010655555555555,0,0,1,0,0
1800000,940,2020,10,28,3,0.0076361111111111,0,0,1,0,0
1800000,940,2020,10,27,2,0.0079944444444444,0,0,1,0,0
1800000,940,2020,10,27,2,0.0082222222222222,0,0,1,0,0
1800000,940,2020,10,26,1,0.0052027777777777,0,0,1,0,0
1800000,940,2020,10,26,1,0.001445,2,0,1,0,0
1500000,367,2020,11,7,6,0.0044046666666666,1,0,0,1,0
1500000,367,2020,10,30,5,0.0632426666666666,2,0,1,0,0
1500000,367,2020,10,28,3,0.0614126666666666,4,0,1,0,0
1500000,367,2020,10,24,6,0.039592,4,0,1,0,0
1500000,367,2020,10,20,2,0.008476,1,0,1,0,0
1500000,367,2020,10,14,3,0.0503766666666666,1,0,1,0,0
1500000,367,2020,10,10,6,0.024548,2,1,0,0,0
1500000,367,2020,10,5,1,0.040948,2,0,1,0,0
1500000,367,2020,10,2,5,0.0238686666666666,2,0,1,0,0
1500000,367,2020,9,30,3,0.01509,1,0,1,0,0
1500000,367,2020,9,30,3,0.005414,1,1,0,0,0
1500000,367,2020,9,24,4,0.015164,1,0,0,1,0
1500000,367,2020,9,16,3,0.0643486666666666,1,0,1,0,0
1500000,367,2020,9,15,2,0.0733573333333333,0,0,0,1,0
1500000,367,2020,9,14,1,0.0183813333333333,0,0,1,0,0
1500000,367,2020,9,9,3,0.0381686666666666,0,1,0,0,0
1500000,367,2020,9,8,2,0.035922,0,0,1,0,0
1500000,367,2020,9,8,2,0.015612,0,0,1,0,0
1500000,367,2020,9,6,7,0.0454973333333333,2,0,0,1,0
1500000,367,2020,9,5,6,0.0594133333333333,0,0,1,0,0
1500000,367,2020,8,31,1,0.0262353333333333,0,0,1,0,0
1500000,367,2020,8,30,7,0.0550426666666666,0,0,1,0,0
1500000,367,2020,8,28,5,0.01609,0,1,0,0,0
5300000,411,2020,11,7,6,0.0002313207547169,0,0,1,0,0
5300000,411,2020,11,7,6,0.0050677358490566,0,0,1,0,0
5300000,411,2020,11,5,4,0.0197984905660377,0,0,1,0,0
5300000,411,2020,11,4,3,0.0035954716981132,1,0,1,0,0
5300000,411,2020,11,3,2,0.0104669811320754,0,0,1,0,0
5300000,411,2020,11,2,1,0.0041177358490566,0,0,1,0,0
5300000,411,2020,11,2,1,0.0042941509433962,0,0,1,0,0
5300000,411,2020,11,1,7,0.0103562264150943,0,0,1,0,0
5300000,411,2020,10,31,6,0.005877358490566,0,0,1,0,0
5300000,411,2020,10,31,6,0.0096258490566037,0,0,1,0,0
5300000,411,2020,10,30,5,0.0199941509433962,0,0,1,0,0
5300000,411,2020,10,30,5,0.0291322641509433,0,0,1,0,0
5300000,411,2020,10,29,4,0.0222890566037735,0,0,1,0,0
5300000,411,2020,10,28,3,0.0513677358490566,1,0,1,0,0
5300000,411,2020,10,27,2,0.0109477358490566,0,1,0,0,0
5300000,411,2020,10,26,1,0.0456856603773584,0,0,1,0,0
5300000,411,2020,10,25,7,0.0124183018867924,0,0,1,0,0
5300000,411,2020,10,24,6,0.0039964150943396,0,0,1,0,0
5300000,411,2020,10,24,6,0.0033239622641509,2,0,1,0,0
5300000,411,2020,10,23,5,0.0190652830188679,0,1,0,0,0
5300000,411,2020,10,22,4,0.0193005660377358,0,0,1,0,0
5300000,411,2020,10,21,3,0.0129532075471698,0,0,1,0,0
5300000,411,2020,10,20,2,0.0097805660377358,1,0,1,0,0
5300000,411,2020,10,20,2,0.010284716981132,0,0,1,0,0
5300000,411,2020,10,18,7,0.021834716981132,1,0,1,0,0
1500000,82,2020,11,3,2,0.083512,2,0,0,1,0
1500000,82,2020,11,1,7,0.034328,2,0,1,0,0
1500000,82,2020,10,31,6,0.07407,2,0,0,1,0
1500000,82,2020,10,30,5,0.042116,2,0,0,1,0
1500000,82,2020,10,28,3,0.0066773333333333,2,0,0,1,0
1500000,82,2020,10,28,3,0.0193793333333333,2,0,0,1,0
1500000,82,2020,10,26,1,0.0271326666666666,2,0,1,0,0
1500000,82,2020,10,22,4,0.0319346666666666,2,0,0,1,0
1500000,82,2020,10,21,3,0.042046,2,0,0,1,0
1500000,82,2020,10,19,1,0.0423186666666666,2,0,0,1,0
1500000,82,2020,10,18,7,0.039302,2,0,1,0,0
1500000,82,2020,10,16,5,0.0357446666666666,2,1,0,0,0
1500000,82,2020,10,14,3,0.0340653333333333,2,0,1,0,0
1500000,82,2020,10,12,1,0.0355453333333333,2,0,1,0,0
1500000,82,2020,10,11,7,0.063882,2,0,1,0,0
1500000,82,2020,10,10,6,0.0614386666666666,2,0,0,1,0
1500000,82,2020,10,8,4,0.033184,2,0,0,1,0
1500000,82,2020,10,7,3,0.040156,2,0,1,0,0
1500000,82,2020,10,5,1,0.0820786666666666,2,0,0,1,0
1500000,82,2020,10,3,6,0.0363646666666666,2,0,0,1,0
1500000,82,2020,10,2,5,0.0779186666666666,2,0,0,1,0
1500000,82,2020,10,1,4,0.0591386666666666,2,1,0,0,0
1500000,82,2020,9,30,3,0.0493226666666666,2,1,0,0,0
3100000,643,2020,11,8,7,0.005188064516129,0,0,0,1,0
3100000,643,2020,11,8,7,0.0022425806451612,1,0,0,1,0
3100000,643,2020,11,6,5,0.0431493548387096,2,0,0,1,0
3100000,643,2020,11,5,4,0.0545070967741935,2,0,0,1,0
3100000,643,2020,11,4,3,0.0665396774193548,0,0,0,1,0
3100000,643,2020,11,3,2,0.0368003225806451,3,0,0,1,0
3100000,643,2020,11,2,1,0.0610741935483871,0,0,0,1,0
3100000,643,2020,10,28,3,0.0450358064516129,0,0,0,1,0
3100000,643,2020,10,27,2,0.0405625806451612,0,0,0,1,0
3100000,643,2020,10,26,1,0.0404325806451612,0,0,1,0,0
3100000,643,2020,10,25,7,0.0537096774193548,2,0,1,0,0
3100000,643,2020,10,25,7,0.0545990322580645,0,0,0,1,0
3100000,643,2020,10,23,5,0.0467054838709677,0,0,0,1,0
3100000,643,2020,10,22,4,0.0898338709677419,0,0,0,1,0
3100000,643,2020,10,20,2,0.0861490322580645,1,0,1,0,0
3100000,643,2020,10,19,1,0.0680625806451613,2,0,0,1,0
3100000,643,2020,10,18,7,0.0515748387096774,0,0,1,0,0
2500000,149,2020,11,6,5,0.0083484,0,0,1,0,0
2500000,149,2020,11,1,7,0.0305228,5,0,0,1,0
2500000,149,2020,10,31,6,0.0198076,4,0,1,0,0
2500000,149,2020,10,29,4,0.085456,6,0,1,0,0
2500000,149,2020,10,28,3,0.0135104,4,0,1,0,0
2500000,149,2020,10,21,3,0.0158312,5,0,1,0,0
2500000,149,2020,10,19,1,0.0175652,0,0,1,0,0
2500000,149,2020,10,16,5,0.0306928,7,0,1,0,0
2500000,149,2020,10,3,6,0.075854,2,0,1,0,0
2500000,149,2020,10,1,4,0.0589184,3,0,1,0,0
2500000,149,2020,9,25,5,0.0170832,2,1,0,0,0
2500000,149,2020,9,21,1,0.0434224,0,0,1,0,0
2500000,149,2020,9,14,1,0.0399092,3,0,1,0,0
2500000,149,2020,9,9,3,0.0110504,6,0,1,0,0
2500000,149,2020,9,6,7,0.017894,5,0,1,0,0
2500000,149,2020,9,5,6,0.0113812,6,0,1,0,0
2500000,149,2020,9,4,5,0.0171892,5,0,1,0,0
2500000,149,2020,9,4,5,0.0274656,5,0,1,0,0
2500000,149,2020,9,1,2,0.010574,4,0,1,0,0
2500000,149,2020,8,26,3,0.0142628,7,0,1,0,0
2500000,149,2020,8,25,2,0.0694928,6,0,1,0,0
6758,1,2020,10,14,3,0.0267830719147676,0,0,1,0,0
9800000,438,2020,11,4,3,0.0219420408163265,0,0,1,0,0
9800000,438,2020,11,4,3,0.0186016326530612,0,0,0,1,0
9800000,438,2020,10,28,3,0.0862598979591836,0,0,1,0,0
9800000,438,2020,10,27,2,0.0369839795918367,2,0,1,0,0
9800000,438,2020,10,26,1,0.0221586734693877,0,0,1,0,0
9800000,438,2020,10,23,5,0.015088775510204,0,0,1,0,0
9800000,438,2020,10,21,3,0.0464033673469387,0,0,1,0,0
9800000,438,2020,10,20,2,0.0249730612244897,0,0,1,0,0
9800000,438,2020,10,19,1,0.0560538775510204,0,0,1,0,0
9800000,438,2020,10,17,6,0.0194657142857142,1,0,1,0,0
9800000,438,2020,10,15,4,0.038834693877551,1,0,1,0,0
9800000,438,2020,10,14,3,0.012548775510204,0,0,1,0,0
9800000,438,2020,10,14,3,0.0119855102040816,1,0,0,1,0
9800000,438,2020,10,12,1,0.0584606122448979,2,0,1,0,0
9800000,438,2020,10,9,5,0.0342334693877551,0,0,1,0,0
9800000,438,2020,10,6,2,0.0491104081632653,2,0,0,1,0
9800000,438,2020,10,1,4,0.0385922448979591,0,0,1,0,0
9800000,438,2020,9,30,3,0.0191081632653061,0,0,1,0,0
9800000,438,2020,9,26,6,0.0444244897959183,0,0,1,0,0
9800000,438,2020,9,25,5,0.0262454081632653,0,0,1,0,0
9800000,438,2020,9,24,4,0.0302988775510204,0,0,1,0,0
9800000,438,2020,9,24,4,0.0292715306122448,0,0,0,1,0
9800000,438,2020,9,19,6,0.0829126530612244,0,0,1,0,0
9800000,438,2020,9,18,5,0.0304422448979591,3,0,1,0,0
287600,167,2020,9,6,7,0.02278859527121,11,1,0,0,0
287600,167,2020,9,5,6,0.028692628650904,13,0,1,0,0
287600,167,2020,9,4,5,0.0335639777468706,15,1,0,0,0
287600,167,2020,9,3,4,0.0441585535465924,12,1,0,0,0
287600,167,2020,9,3,4,0.0623400556328233,15,0,0,1,0
287600,167,2020,9,2,3,0.0145166898470097,12,1,0,0,0
287600,167,2020,9,1,2,0.0263038942976356,16,1,0,0,0
287600,167,2020,8,30,7,0.0132301808066759,10,0,1,0,0
287600,167,2020,8,30,7,0.0284388038942976,14,1,0,0,0
287600,167,2020,8,29,6,0.0544645340751043,10,1,0,0,0
287600,167,2020,8,28,5,0.037586926286509,14,1,0,0,0
287600,167,2020,8,27,4,0.0161648122392211,13,0,1,0,0
287600,167,2020,8,27,4,0.0278164116828929,11,1,0,0,0
287600,167,2020,8,26,3,0.0247844228094575,13,0,0,1,0
287600,167,2020,8,24,1,0.0148956884561891,12,1,0,0,0
287600,167,2020,8,23,7,0.0622635605006954,14,1,0,0,0
287600,167,2020,8,23,7,0.0271175243393602,13,0,0,0,1
287600,167,2020,8,23,7,0.0124756606397774,13,0,0,1,0
287600,167,2020,8,22,6,0.0184353268428372,12,1,0,0,0
287600,167,2020,8,21,5,0.0266307371349095,14,1,0,0,0
287600,167,2020,8,21,5,0.052009735744089,11,0,0,0,1
287600,167,2020,8,20,4,0.054057719054242,14,0,0,0,1
287600,167,2020,8,19,3,0.0218741307371349,11,0,0,0,1
287600,167,2020,8,18,2,0.0329415855354659,2,0,1,0,0
287600,167,2020,8,18,2,0.0171279554937413,12,0,1,0,0
257500,50,2020,10,15,4,0.0135533980582524,0,0,0,1,0
257500,50,2020,10,11,7,0.0135145631067961,0,0,0,1,0
257500,50,2020,9,25,5,0.0460233009708737,0,0,1,0,0
257500,50,2020,9,17,4,0.0700271844660194,0,0,1,0,0
257500,50,2020,9,9,3,0.0286757281553398,0,0,0,1,0
257500,50,2020,9,7,1,0.0499223300970873,0,0,1,0,0
257500,50,2020,9,6,7,0.0409980582524271,0,0,0,1,0
257500,50,2020,8,31,1,0.0937747572815533,0,0,1,0,0
257500,50,2020,8,27,4,0.0575883495145631,0,0,1,0,0
257500,50,2020,8,20,4,0.0454679611650485,0,1,0,0,0
257500,50,2020,8,10,1,0.0576543689320388,0,0,0,0,1
257500,50,2020,8,7,5,0.0518407766990291,0,0,1,0,0
257500,50,2020,8,6,4,0.0279378640776699,0,0,0,0,1
257500,50,2020,8,6,4,0.0432893203883495,0,0,0,1,0
257500,50,2020,8,4,2,0.0517242718446601,0,0,1,0,0
257500,50,2020,8,4,2,0.0595883495145631,0,0,0,1,0
257500,50,2020,8,1,6,0.0157165048543689,0,0,0,1,0
257500,50,2020,8,1,6,0.076104854368932,0,0,0,1,0
3900000,30,2020,10,31,6,0.0343389743589743,2,0,1,0,0
3900000,30,2020,10,3,6,0.0133761538461538,0,1,0,0,0
3900000,30,2020,10,1,4,0.0069161538461538,1,0,1,0,0
3900000,30,2020,9,7,1,0.085201282051282,3,0,1,0,0
3900000,30,2020,8,3,1,0.0317938461538461,2,1,0,0,0
3900000,30,2020,5,30,6,0.0698179487179487,2,1,0,0,0
3900000,30,2020,5,23,6,0.0258092307692307,2,1,0,0,0
3900000,30,2020,4,19,7,0.0375782051282051,2,0,1,0,0
3900000,30,2020,4,13,1,0.0930048717948718,4,0,0,1,0
3900000,30,2020,3,21,6,0.0684946153846153,2,0,1,0,0
3900000,30,2020,2,23,7,0.0615182051282051,1,1,0,0,0
3900000,30,2020,2,9,7,0.0562633333333333,1,0,1,0,0
3900000,30,2019,12,23,1,0.0633184615384615,2,0,0,1,0
3900000,30,2019,10,3,4,0.0665751282051282,1,1,0,0,0
3900000,30,2019,9,2,1,0.0650664102564102,0,1,0,0,0
3900000,30,2019,8,18,7,0.0746028205128205,1,0,1,0,0
3900000,30,2019,8,5,1,0.0688771794871794,1,1,0,0,0
3900000,30,2019,8,3,6,0.0712530769230769,1,1,0,0,0
18800000,4025,2020,11,8,7,0.0035932978723404,0,0,0,1,0
18800000,4025,2020,11,8,7,0.0021405319148936,0,0,0,1,0
18800000,4025,2020,11,7,6,0.0426995744680851,0,0,0,1,0
18800000,4025,2020,11,6,5,0.0073267553191489,0,0,1,0,0
18800000,4025,2020,11,6,5,0.0151680851063829,0,0,1,0,0
18800000,4025,2020,11,6,5,0.0587612234042553,0,1,0,0,0
18800000,4025,2020,11,6,5,0.0176564361702127,0,1,0,0,0
18800000,4025,2020,11,6,5,0.0080163829787234,0,0,0,1,0
18800000,4025,2020,11,6,5,0.0188141489361702,0,0,0,1,0
18800000,4025,2020,11,5,4,0.0320385638297872,0,0,1,0,0
18800000,4025,2020,11,5,4,0.0311044680851063,1,0,0,1,0
18800000,4025,2020,11,5,4,0.0493141489361702,0,0,0,1,0
18800000,4025,2020,11,4,3,0.0116712234042553,0,1,0,0,0
18800000,4025,2020,11,4,3,0.0589321276595744,0,1,0,0,0
18800000,4025,2020,11,4,3,0.0454512234042553,0,1,0,0,0
18800000,4025,2020,11,4,3,0.0123942021276595,0,1,0,0,0
18800000,4025,2020,11,4,3,0.0125923936170212,0,0,0,0,1
18800000,4025,2020,11,3,2,0.013800159574468,0,1,0,0,0
18800000,4025,2020,11,3,2,0.0214912765957446,0,1,0,0,0
18800000,4025,2020,11,2,1,0.0215409574468085,0,0,1,0,0
18800000,4025,2020,11,1,7,0.0406629787234042,0,0,1,0,0
18800000,4025,2020,11,1,7,0.0295377127659574,0,0,1,0,0
18800000,4025,2020,11,1,7,0.0384914361702127,1,0,1,0,0
18800000,4025,2020,11,1,7,0.0081606382978723,0,1,0,0,0
18800000,4025,2020,11,1,7,0.0177318085106382,0,1,0,0,0
262900,54,2020,10,1,4,0.0130848231266641,1,1,0,0,0
262900,54,2020,9,29,2,0.0255001901863826,0,0,1,0,0
262900,54,2020,9,25,5,0.0466451122099657,1,0,1,0,0
262900,54,2020,9,23,3,0.0412057816660327,0,0,1,0,0
262900,54,2020,9,22,2,0.0326055534423735,1,1,0,0,0
262900,54,2020,9,17,4,0.0219284899201217,1,1,0,0,0
262900,54,2020,9,17,4,0.0220882464815519,1,1,0,0,0
262900,54,2020,9,16,3,0.017645492582731,1,1,0,0,0
262900,54,2020,9,13,7,0.0893685812095854,0,0,1,0,0
262900,54,2020,9,12,6,0.0170254849752757,0,0,1,0,0
262900,54,2020,9,12,6,0.032015975656143,0,1,0,0,0
262900,54,2020,9,10,4,0.0322556104982883,1,1,0,0,0
262900,54,2020,9,7,1,0.0132597945987067,0,0,1,0,0
262900,54,2020,9,7,1,0.0125028527957398,1,1,0,0,0
262900,54,2020,9,4,5,0.0246329402814758,1,0,1,0,0
262900,54,2020,8,31,1,0.0239901103081019,0,0,1,0,0
262900,54,2020,8,30,7,0.0115823507036896,1,1,0,0,0
262900,54,2020,8,30,7,0.0998098136173449,1,1,0,0,0
16900000,1762,2020,11,7,6,0.0043853846153846,0,0,1,0,0
16900000,1762,2020,11,7,6,0.0130168047337278,0,0,1,0,0
16900000,1762,2020,11,7,6,0.0148400591715976,0,0,1,0,0
16900000,1762,2020,11,7,6,0.0047966272189349,1,0,1,0,0
16900000,1762,2020,11,7,6,0.0128517159763313,0,0,0,1,0
16900000,1762,2020,11,7,6,0.0165506508875739,0,0,0,1,0
16900000,1762,2020,11,6,5,0.0307230769230769,2,0,1,0,0
16900000,1762,2020,11,6,5,0.0275937869822485,0,0,0,1,0
16900000,1762,2020,11,6,5,0.0655467455621301,0,0,0,1,0
16900000,1762,2020,11,6,5,0.0404067455621301,0,0,0,1,0
16900000,1762,2020,11,6,5,0.0072073964497041,0,0,0,1,0
16900000,1762,2020,11,6,5,0.0197125443786982,0,0,0,1,0
16900000,1762,2020,11,5,4,0.0194952071005917,0,0,1,0,0
16900000,1762,2020,11,5,4,0.0272365088757396,0,0,0,1,0
16900000,1762,2020,11,5,4,0.0303856804733727,0,0,0,1,0
16900000,1762,2020,11,4,3,0.0447898816568047,0,0,1,0,0
16900000,1762,2020,11,4,3,0.0278701775147929,0,0,0,1,0
16900000,1762,2020,11,4,3,0.030023372781065,0,0,0,1,0
16900000,1762,2020,11,3,2,0.0180675147928994,0,0,1,0,0
16900000,1762,2020,11,3,2,0.0070595266272189,0,0,1,0,0
16900000,1762,2020,11,3,2,0.0199590532544378,0,0,0,1,0
16900000,1762,2020,11,2,1,0.0184594674556213,0,0,1,0,0
16900000,1762,2020,11,2,1,0.0221326627218934,0,0,1,0,0
16900000,1762,2020,11,2,1,0.0246836094674556,0,1,0,0,0
16900000,1762,2020,11,1,7,0.0269357396449704,0,0,1,0,0
132800,61,2020,11,7,6,0.018953313253012,9,0,1,0,0
132800,61,2020,11,7,6,0.0058057228915662,9,0,1,0,0
132800,61,2020,11,7,6,0.0077484939759036,9,1,0,0,0
132800,61,2020,11,7,6,0.0087048192771084,7,1,0,0,0
132800,61,2020,11,7,6,0.0081475903614457,8,1,0,0,0
132800,61,2020,11,6,5,0.0032756024096385,7,0,1,0,0
132800,61,2020,11,6,5,0.0023644578313253,7,0,1,0,0
132800,61,2020,11,6,5,0.007281626506024,7,0,1,0,0
132800,61,2020,11,6,5,0.024472891566265,7,0,1,0,0
132800,61,2020,11,5,4,0.0424096385542168,9,0,1,0,0
132800,61,2020,11,5,4,0.0211822289156626,9,0,1,0,0
132800,61,2020,11,5,4,0.0105722891566265,8,0,1,0,0
132800,61,2020,11,5,4,0.0152936746987951,8,1,0,0,0
132800,61,2020,11,4,3,0.021242469879518,9,0,1,0,0
132800,61,2020,11,4,3,0.0102409638554216,9,0,1,0,0
132800,61,2020,11,3,2,0.0204367469879518,9,0,1,0,0
132800,61,2020,11,3,2,0.0070331325301204,9,0,1,0,0
132800,61,2020,11,3,2,0.0257906626506024,9,0,1,0,0
132800,61,2020,11,3,2,0.0719277108433734,9,0,1,0,0
132800,61,2020,11,3,2,0.0254894578313253,9,1,0,0,0
132800,61,2020,11,3,2,0.0159789156626506,8,1,0,0,0
132800,61,2020,11,2,1,0.0154668674698795,0,0,1,0,0
132800,61,2020,11,2,1,0.0318825301204819,0,0,1,0,0
132800,61,2020,11,2,1,0.0086972891566265,0,0,1,0,0
1200000,1334,2020,11,7,6,0.0003658333333333,2,0,1,0,0
1200000,1334,2020,11,7,6,0.0004383333333333,0,0,1,0,0
1200000,1334,2020,11,7,6,0.00353,0,0,1,0,0
1200000,1334,2020,11,7,6,0.0020958333333333,0,0,1,0,0
1200000,1334,2020,11,7,6,0.0011458333333333,0,0,1,0,0
1200000,1334,2020,11,7,6,0.0010158333333333,0,0,1,0,0
1200000,1334,2020,11,7,6,0.0004116666666666,0,0,1,0,0
1200000,1334,2020,11,7,6,0.00146,0,0,1,0,0
1200000,1334,2020,11,7,6,0.0004333333333333,2,0,1,0,0
1200000,1334,2020,11,7,6,0.000435,1,0,0,1,0
1200000,1334,2020,11,7,6,0.0007558333333333,0,0,0,1,0
1200000,1334,2020,11,7,6,0.0004583333333333,3,0,0,1,0
1200000,1334,2020,11,7,6,0.0007466666666666,0,0,0,1,0
1200000,1334,2020,11,7,6,0.001545,1,0,0,1,0
1200000,1334,2020,11,7,6,0.0090483333333333,0,0,0,1,0
1200000,1334,2020,11,6,5,0.0006166666666666,0,0,1,0,0
1200000,1334,2020,11,6,5,0.0035916666666666,0,0,1,0,0
1200000,1334,2020,11,5,4,0.0085575,1,0,1,0,0
1200000,1334,2020,11,5,4,0.00141,0,0,1,0,0
1200000,1334,2020,11,5,4,0.002435,0,0,1,0,0
1200000,1334,2020,11,5,4,0.0115508333333333,0,0,1,0,0
1200000,1334,2020,11,5,4,0.0170841666666666,0,0,0,1,0
1200000,1334,2020,11,4,3,0.0037516666666666,0,0,1,0,0
1200000,1334,2020,11,4,3,0.0257683333333333,0,0,1,0,0
1200000,1334,2020,11,4,3,0.0055633333333333,0,1,0,0,0
23500,17,2020,9,26,6,0.0794468085106383,0,1,0,0,0
23500,17,2020,9,26,6,0.024,0,1,0,0,0
23500,17,2020,8,30,7,0.0149361702127659,0,0,1,0,0
23500,17,2020,8,30,7,0.014127659574468,0,0,1,0,0
23500,17,2020,8,30,7,0.0245106382978723,0,0,1,0,0
23500,17,2020,8,25,2,0.0362127659574468,0,0,0,1,0
23500,17,2020,8,23,7,0.0276595744680851,0,0,1,0,0
23500,17,2020,8,23,7,0.0094468085106382,0,0,1,0,0
23500,17,2020,8,22,6,0.0286382978723404,0,1,0,0,0
23500,17,2020,8,22,6,0.0345531914893617,0,0,0,1,0
23500,17,2020,8,21,5,0.0116595744680851,0,1,0,0,0
23500,17,2020,8,21,5,0.0389787234042553,0,0,0,1,0
3100000,1250,2020,11,8,7,0.0023074193548387,0,0,0,1,0
3100000,1250,2020,11,8,7,0.003238064516129,0,0,0,1,0
3100000,1250,2020,11,7,6,0.0147851612903225,1,0,1,0,0
3100000,1250,2020,11,7,6,0.0104925806451612,0,0,0,1,0
3100000,1250,2020,11,7,6,0.0529083870967741,0,0,0,1,0
3100000,1250,2020,11,7,6,0.0337087096774193,0,0,0,1,0
3100000,1250,2020,11,6,5,0.0359951612903225,0,0,1,0,0
3100000,1250,2020,11,6,5,0.0256445161290322,0,0,1,0,0
3100000,1250,2020,11,6,5,0.0119790322580645,0,0,1,0,0
3100000,1250,2020,11,6,5,0.0153738709677419,0,0,0,1,0
